lp-67	http://www.lifeprint.com/asl101/pages-signs/a/animals.htm	ANIMALS
lp-68	http://www.lifeprint.com/asl101/pages-signs/y/yearadvanced.htm	annually
lp-69	http://www.lifeprint.com/asl101/pages-signs/a/answer.htm	ANSWER
lp-70	http://www.lifeprint.com/asl101/pages-signs/a/ant.htm	ANT
lp-71	http://www.lifeprint.com/asl101/pages-signs/a/anthropology.htm	ANTHROPOLOGY
lp-72	http://www.lifeprint.com/asl101/pages-signs/a/any.htm	ANY
lp-73	http://www.lifeprint.com/asl101/pages-signs/a/anxious.htm	ANXIOUS
lp-74	http://www.lifeprint.com/asl101/pages-signs/a/apartment.htm	APARTMENT
lp-75	http://www.lifeprint.com/asl101/pages-signs/a/ape.htm	APE
lp-76	http://www.lifeprint.com/asl101/pages-signs/a/appear.htm	APPEAR
lp-77	http://www.lifeprint.com/asl101/pages-signs/a/applause.htm	APPLAUSE
lp-78	http://www.lifeprint.com/asl101/pages-signs/a/apple.htm	APPLE
lp-79	http://www.lifeprint.com/asl101/pages-signs/a/apply.htm	APPLY
lp-80	http://www.lifeprint.com/asl101/pages-signs/a/appointment.htm	APPOINTMENT
lp-81	http://www.lifeprint.com/asl101/pages-signs/e/enjoy.htm	APPRECIATE
lp-82	http://www.lifeprint.com/asl101/pages-signs/a/approximately.htm	APPROXIMATELY
lp-83	http://www.lifeprint.com/asl101/pages-signs/a/are.htm	ARE
lp-84	http://www.lifeprint.com/asl101/pages-signs/a/area.htm	AREA
lp-85	http://www.lifeprint.com/asl101/pages-signs/a/argue.htm	ARGUE
lp-86	http://www.lifeprint.com/asl101/pages-signs/a/arizona.htm	ARIZONA
lp-87	http://www.lifeprint.com/asl101/pages-signs/a/army.htm	ARMY
lp-88	http://www.lifeprint.com/asl101/pages-signs/a/approximately.htm	around-[see APPROXIMATELY]
lp-89	http://www.lifeprint.com/asl101/pages-signs/a/arrive.htm	ARRIVE
lp-90	http://www.lifeprint.com/asl101/pages-signs/d/draw.htm	art-[see DRAW]
lp-91	http://www.lifeprint.com/asl101/pages-signs/a/arthritis.htm	ARTHRITIS
lp-92	http://www.lifeprint.com/asl101/pages-signs/c/clc.htm	article/column-[see CL:C]
lp-93	http://www.lifeprint.com/asl101/pages-signs/a/article.htm	ARTICLE
lp-94	http://www.lifeprint.com/asl101/pages-signs/a/ask.htm	ASK
lp-95	http://www.lifeprint.com/asl101/pages-signs/a/assault.html	ASSAULT
lp-96	http://www.lifeprint.com/asl101/pages-signs/a/assignment.htm	ASSIGNMENT
lp-97	http://www.lifeprint.com/asl101/pages-signs/a/asterisk.htm	ASTERISK
lp-98	http://www.lifeprint.com/asl101/pages-signs/a/at.htm	AT
lp-99	http://www.lifeprint.com/asl101/pages-signs/a/atm.htm	ATM
lp-100	http://www.lifeprint.com/asl101/pages-signs/a/atlanta.htm	ATLANTA
lp-101	http://www.lifeprint.com/asl101/pages-signs/a/attention.htm	ATTENTION
lp-102	http://www.lifeprint.com/asl101/pages-signs/a/audience.htm	AUDIENCE
lp-103	http://www.lifeprint.com/asl101/pages-signs/a/aunt.htm	AUNT
lp-104	http://www.lifeprint.com/asl101/pages-signs/a/australia.htm	AUSTRALIA
lp-105	http://www.lifeprint.com/asl101/pages-signs/a/autism.htm	AUTISM
lp-106	http://www.lifeprint.com/asl101/pages-signs/a/autumn.htm	AUTUMN
lp-107	http://www.lifeprint.com/asl101/pages-signs/a/average.htm	AVERAGE
lp-108	http://www.lifeprint.com/asl101/pages-signs/a/avocado.htm	AVOCADO
lp-109	http://www.lifeprint.com/asl101/pages-signs/a/away.htm	AWAY
lp-110	http://www.lifeprint.com/asl101/pages-signs/a/awesome.htm	AWESOME
lp-111	http://www.lifeprint.com/asl101/pages-signs/a/awful.htm	AWFUL
lp-112	http://www.lifeprint.com/asl101/pages-signs/a/awkward.htm	AWKWARD
lp-113	http://www.lifeprint.com/asl101/pages-signs/b/baby.htm	BABY
lp-114	http://www.lifeprint.com/asl101/pages-signs/b/babysitter.htm	BABYSITTER
lp-115	http://www.lifeprint.com/asl101/pages-signs/b/bachelor.htm	BACHELOR
lp-116	http://www.lifeprint.com/asl101/pages-signs/b/back.htm	BACK
lp-117	http://www.lifeprint.com/asl101/pages-signs/b/backpack.htm	BACKPACK
lp-118	http://www.lifeprint.com/asl101/pages-signs/b/back-stab.htm	BACK-STAB
lp-119	http://www.lifeprint.com/asl101/pages-signs/b/bad.htm	BAD
lp-120	http://www.lifeprint.com/asl101/pages-signs/b/bag.htm	BAG
lp-121	http://www.lifeprint.com/asl101/pages-signs/b/bake.htm	BAKE
lp-122	http://www.lifeprint.com/asl101/pages-signs/b/bald.htm	BALD
lp-123	http://www.lifeprint.com/asl101/pages-signs/b/ball.htm	BALL
lp-124	http://www.lifeprint.com/asl101/pages-signs/b/balloon.htm	BALLOON
lp-125	http://www.lifeprint.com/asl101/pages-signs/b/baltimore.htm	BALTIMORE
lp-126	http://www.lifeprint.com/asl101/pages-signs/b/banana.htm	BANANA
lp-127	http://www.lifeprint.com/asl101/pages-signs/b/bandage.htm	BANDAGE
lp-128	http://www.lifeprint.com/asl101/pages-signs/b/bank.htm	BANK-[#BANK-(lexicalized)]
lp-129	http://www.lifeprint.com/asl101/pages-signs/b/baptize.htm	BAPTIZE
lp-130	http://www.lifeprint.com/asl101/pages-signs/b/barber.htm	BARBER
lp-131	http://www.lifeprint.com/asl101/pages-signs/b/baseball.htm	BASEBALL
lp-132	http://www.lifeprint.com/asl101/pages-signs/b/basement.htm	BASEMENT
lp-133	http://www.lifeprint.com/asl101/pages-signs/b/basket.htm	BASKET
lp-134	http://www.lifeprint.com/asl101/pages-signs/b/basketball.htm	BASKETBALL
lp-135	http://www.lifeprint.com/asl101/pages-signs/b/bassoon.htm	BASSOON
lp-136	http://www.lifeprint.com/asl101/pages-signs/b/bat.htm	BAT
