giphyswr-l3q2QNaYpgf23pqI8	http://giphy.com/gifs/sign-with-robert-l3q2QNaYpgf23pqI8	wedding ring	http://media.giphy.com/media/l3q2QNaYpgf23pqI8/giphy.gif
giphyswr-26xBBdIajZk9cVDgI	http://giphy.com/gifs/sign-with-robert-26xBBdIajZk9cVDgI	cupid	http://media.giphy.com/media/26xBBdIajZk9cVDgI/giphy.gif
giphyswr-26xBzIcxmCAqkH29y	http://giphy.com/gifs/sign-with-robert-26xBzIcxmCAqkH29y	valentine	http://media.giphy.com/media/26xBzIcxmCAqkH29y/giphy.gif
giphyswr-l3q2BHYmr51SI6fOo	http://giphy.com/gifs/sign-with-robert-l3q2BHYmr51SI6fOo	bachelorette party	http://media.giphy.com/media/l3q2BHYmr51SI6fOo/giphy.gif
giphyswr-l3q2X4zpV23G6d8uA	http://giphy.com/gifs/sign-with-robert-l3q2X4zpV23G6d8uA	abraham lincolns birthday	http://media.giphy.com/media/l3q2X4zpV23G6d8uA/giphy.gif
giphyswr-l3q2CAyp49Fwt5f9K	http://giphy.com/gifs/sign-with-robert-l3q2CAyp49Fwt5f9K	fourth of july	http://media.giphy.com/media/l3q2CAyp49Fwt5f9K/giphy.gif
giphyswr-l0HeqsZSIEzMrglQA	http://giphy.com/gifs/sign-with-robert-l0HeqsZSIEzMrglQA	travel guide • travel guide book	http://media.giphy.com/media/l0HeqsZSIEzMrglQA/giphy.gif
giphyswr-3o6Ygc9TRRL9OMXDQA	http://giphy.com/gifs/sign-with-robert-3o6Ygc9TRRL9OMXDQA	is it far	http://media.giphy.com/media/3o6Ygc9TRRL9OMXDQA/giphy.gif
giphyswr-l0Hej33yTN2eZGzQs	http://giphy.com/gifs/sign-with-robert-l0Hej33yTN2eZGzQs		http://media.giphy.com/media/l0Hej33yTN2eZGzQs/giphy.gif
giphyswr-3o6Yg7viycSrsBcuuk	http://giphy.com/gifs/sign-with-robert-3o6Yg7viycSrsBcuuk	foreign currency	http://media.giphy.com/media/3o6Yg7viycSrsBcuuk/giphy.gif
giphyswr-3o6Ygo6WavMiLia9Pi	http://giphy.com/gifs/3o6Ygo6WavMiLia9Pi	explore	http://media.giphy.com/media/3o6Ygo6WavMiLia9Pi/giphy.gif
giphyswr-3o6Yg1RxRkdXY07uVO	http://giphy.com/gifs/3o6Yg1RxRkdXY07uVO	reservation	http://media.giphy.com/media/3o6Yg1RxRkdXY07uVO/giphy.gif
giphyswr-3o6Yg6k5APKL5TAZYk	http://giphy.com/gifs/3o6Yg6k5APKL5TAZYk	traffic jam	http://media.giphy.com/media/3o6Yg6k5APKL5TAZYk/giphy.gif
giphyswr-3o6Yg3ZMoTYjpQEvok	http://giphy.com/gifs/sign-with-robert-3o6Yg3ZMoTYjpQEvok	tricycle	http://media.giphy.com/media/3o6Yg3ZMoTYjpQEvok/giphy.gif
giphyswr-l0He16WZw0Mmnvgcw	http://giphy.com/gifs/sign-with-robert-l0He16WZw0Mmnvgcw	airplane	http://media.giphy.com/media/l0He16WZw0Mmnvgcw/giphy.gif
giphyswr-3o6Ygp9wFM0NwE83a8	http://giphy.com/gifs/sign-with-robert-3o6Ygp9wFM0NwE83a8	unicycle	http://media.giphy.com/media/3o6Ygp9wFM0NwE83a8/giphy.gif
giphyswr-l0HeiIeZt6SJejSx2	http://giphy.com/gifs/sign-with-robert-l0HeiIeZt6SJejSx2	truck	http://media.giphy.com/media/l0HeiIeZt6SJejSx2/giphy.gif
giphyswr-3o6YfT1sP6SXVnAHmg	http://giphy.com/gifs/sign-with-robert-3o6YfT1sP6SXVnAHmg	hot air balloon	http://media.giphy.com/media/3o6YfT1sP6SXVnAHmg/giphy.gif
giphyswr-l0HecgmdyjskWJNgA	http://giphy.com/gifs/sign-with-robert-l0HecgmdyjskWJNgA	school bus	http://media.giphy.com/media/l0HecgmdyjskWJNgA/giphy.gif
giphyswr-26DOMOzbu4tV3sJsk	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOMOzbu4tV3sJsk	vomit • throw up	http://media.giphy.com/media/26DOMOzbu4tV3sJsk/giphy.gif
giphyswr-26DOFia9RwNECjaQU	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOFia9RwNECjaQU	blood	http://media.giphy.com/media/26DOFia9RwNECjaQU/giphy.gif
giphyswr-26DOLBNukdx8XZTQ4	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOLBNukdx8XZTQ4		http://media.giphy.com/media/26DOLBNukdx8XZTQ4/giphy.gif
giphyswr-l4q8ecnRKz1FMfDlC	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q8ecnRKz1FMfDlC	blood transfusion	http://media.giphy.com/media/l4q8ecnRKz1FMfDlC/giphy.gif
giphyswr-d3YS1Kv7OjyST8A0	http://giphy.com/gifs/signwithrobert-sign-with-robert-d3YS1Kv7OjyST8A0	x ray	http://media.giphy.com/media/d3YS1Kv7OjyST8A0/giphy.gif
giphyswr-l4q81Kehj6A9yzu6I	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q81Kehj6A9yzu6I	iv • intravenous	http://media.giphy.com/media/l4q81Kehj6A9yzu6I/giphy.gif
giphyswr-l4q8iA8zTWXd3VkSk	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q8iA8zTWXd3VkSk	dizzy	http://media.giphy.com/media/l4q8iA8zTWXd3VkSk/giphy.gif
giphyswr-26DOJcx8mKAEAaLKM	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOJcx8mKAEAaLKM	stomach ache	http://media.giphy.com/media/26DOJcx8mKAEAaLKM/giphy.gif
giphyswr-26DOGbaV6gGBmHUxW	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DOGbaV6gGBmHUxW	headache	http://media.giphy.com/media/26DOGbaV6gGBmHUxW/giphy.gif
giphyswr-26DONjlzKa7fM9HUI	http://giphy.com/gifs/signwithrobert-sign-with-robert-26DONjlzKa7fM9HUI	bathroom	http://media.giphy.com/media/26DONjlzKa7fM9HUI/giphy.gif
giphyswr-l4q894k5yvU0BA0hO	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q894k5yvU0BA0hO	diarrhea	http://media.giphy.com/media/l4q894k5yvU0BA0hO/giphy.gif
giphyswr-l4q8nS2kT5N4Mp2iA	http://giphy.com/gifs/signwithrobert-sign-with-robert-l4q8nS2kT5N4Mp2iA	male • urinate • urinate male	http://media.giphy.com/media/l4q8nS2kT5N4Mp2iA/giphy.gif
