hs-alas	http://www.handspeak.com/word/list/index.php?abc=ae&id=2238	alas
hs-Alaska	http://www.handspeak.com/word/list/index.php?abc=ae&id=7262	Alaska
hs-Albania	http://www.handspeak.com/word/list/index.php?abc=ae&id=6382	Albania
hs-albeit	http://www.handspeak.com/word/list/index.php?abc=ae&id=1097	albeit
hs-Alberta	http://www.handspeak.com/word/list/index.php?abc=ae&id=2945	Alberta
hs-alcohol	http://www.handspeak.com/word/list/index.php?abc=ae&id=2566	alcohol
hs-alcoholic	http://www.handspeak.com/word/list/index.php?abc=ae&id=4681	alcoholic
hs-alcoholism	http://www.handspeak.com/word/list/index.php?abc=ae&id=59	alcoholism
hs-alert	http://www.handspeak.com/word/list/index.php?abc=ae&id=3816	alert
hs-algebra	http://www.handspeak.com/word/list/index.php?abc=ae&id=4283	algebra
hs-alike	http://www.handspeak.com/word/list/index.php?abc=ae&id=6773	alike
hs-all	http://www.handspeak.com/word/list/index.php?abc=ae&id=60	all
hs-all-afternoon	http://www.handspeak.com/word/list/index.php?abc=ae&id=5856	all afternoon
hs-all-day	http://www.handspeak.com/word/list/index.php?abc=ae&id=2671	all day
hs-all-gone	http://www.handspeak.com/word/list/index.php?abc=ae&id=5857	all gone
hs-all-morning	http://www.handspeak.com/word/list/index.php?abc=ae&id=5858	all morning
hs-all-night	http://www.handspeak.com/word/list/index.php?abc=ae&id=5859	all night
hs-all-right	http://www.handspeak.com/word/list/index.php?abc=ae&id=62	all right
hs-allergy	http://www.handspeak.com/word/list/index.php?abc=ae&id=63	allergy
hs-allergy-attack	http://www.handspeak.com/word/list/index.php?abc=ae&id=64	allergy attack
hs-alleviate	http://www.handspeak.com/word/list/index.php?abc=ae&id=6619	alleviate
hs-alliance	http://www.handspeak.com/word/list/index.php?abc=ae&id=5906	alliance
hs-alligator	http://www.handspeak.com/word/list/index.php?abc=ae&id=1644	alligator
hs-allocate	http://www.handspeak.com/word/list/index.php?abc=ae&id=6661	allocate
hs-allow	http://www.handspeak.com/word/list/index.php?abc=ae&id=65	allow
hs-ally	http://www.handspeak.com/word/list/index.php?abc=ae&id=5905	ally
hs-almost	http://www.handspeak.com/word/list/index.php?abc=ae&id=66	almost
hs-alone	http://www.handspeak.com/word/list/index.php?abc=ae&id=68	alone
hs-Alpha-Sigma-Pi	http://www.handspeak.com/word/list/index.php?abc=ae&id=6520	Alpha Sigma Pi
hs-alphabet	http://www.handspeak.com/word/list/index.php?abc=ae&id=3295	alphabet
hs-alphabet-soup	http://www.handspeak.com/word/list/index.php?abc=ae&id=3296	alphabet soup
hs-already	http://www.handspeak.com/word/list/index.php?abc=ae&id=6383	already
hs-also	http://www.handspeak.com/word/list/index.php?abc=ae&id=69	also
hs-alter	http://www.handspeak.com/word/list/index.php?abc=ae&id=1120	alter
hs-alternative	http://www.handspeak.com/word/list/index.php?abc=ae&id=2954	alternative
hs-although	http://www.handspeak.com/word/list/index.php?abc=ae&id=4988	although
hs-altogether	http://www.handspeak.com/word/list/index.php?abc=ae&id=70	altogether
hs-alumni	http://www.handspeak.com/word/list/index.php?abc=ae&id=2946	alumni
hs-always	http://www.handspeak.com/word/list/index.php?abc=ae&id=71	always
hs-amateurish	http://www.handspeak.com/word/list/index.php?abc=am&id=3611	amateurish
hs-amazing	http://www.handspeak.com/word/list/index.php?abc=am&id=3810	amazing
hs-ambassador	http://www.handspeak.com/word/list/index.php?abc=am&id=6947	ambassador
hs-ambiguous	http://www.handspeak.com/word/list/index.php?abc=am&id=3812	ambiguous
hs-ambitious	http://www.handspeak.com/word/list/index.php?abc=am&id=4034	ambitious
hs-ambivalent	http://www.handspeak.com/word/list/index.php?abc=am&id=3811	ambivalent
hs-amble	http://www.handspeak.com/word/list/index.php?abc=am&id=4997	amble
hs-ambulance	http://www.handspeak.com/word/list/index.php?abc=am&id=72	ambulance
hs-ambulance-siren	http://www.handspeak.com/word/list/index.php?abc=am&id=1847	ambulance siren
hs-ameliorate	http://www.handspeak.com/word/list/index.php?abc=am&id=5452	ameliorate
hs-Amen	http://www.handspeak.com/word/list/index.php?abc=am&id=5685	Amen
hs-amenable	http://www.handspeak.com/word/list/index.php?abc=am&id=7443	amenable
hs-amend	http://www.handspeak.com/word/list/index.php?abc=am&id=3193	amend
hs-amenity	http://www.handspeak.com/word/list/index.php?abc=am&id=5686	amenity
hs-America	http://www.handspeak.com/word/list/index.php?abc=am&id=73	America
hs-American	http://www.handspeak.com/word/list/index.php?abc=am&id=2678	American
hs-Amherst--Nova-Scotia	http://www.handspeak.com/word/list/index.php?abc=am&id=6118	Amherst, Nova Scotia
hs-amiable	http://www.handspeak.com/word/list/index.php?abc=am&id=2520	amiable
hs-ampersand	http://www.handspeak.com/word/list/index.php?abc=am&id=2822	ampersand
hs-ample	http://www.handspeak.com/word/list/index.php?abc=am&id=6119	ample
hs-amplify	http://www.handspeak.com/word/list/index.php?abc=am&id=7007	amplify
hs-amputate	http://www.handspeak.com/word/list/index.php?abc=am&id=3813	amputate
hs-amusing	http://www.handspeak.com/word/list/index.php?abc=am&id=5907	amusing
hs-analogy	http://www.handspeak.com/word/list/index.php?abc=am&id=1089	analogy
hs-analyze	http://www.handspeak.com/word/list/index.php?abc=am&id=1	analyze
hs-anatomy	http://www.handspeak.com/word/list/index.php?abc=am&id=6552	anatomy
hs-ancient	http://www.handspeak.com/word/list/index.php?abc=am&id=2943	ancient
hs-and	http://www.handspeak.com/word/list/index.php?abc=am&id=79	and
hs-and-so-on	http://www.handspeak.com/word/list/index.php?abc=am&id=7036	and so on
hs-android	http://www.handspeak.com/word/list/index.php?abc=am&id=4226	android
hs-angel	http://www.handspeak.com/word/list/index.php?abc=am&id=80	angel
hs-angry	http://www.handspeak.com/word/list/index.php?abc=am&id=81	angry
hs-animal	http://www.handspeak.com/word/list/index.php?abc=am&id=82	animal
hs-animal-fat	http://www.handspeak.com/word/list/index.php?abc=am&id=4649	animal fat
hs-animation	http://www.handspeak.com/word/list/index.php?abc=am&id=83	animation
hs-anniversary	http://www.handspeak.com/word/list/index.php?abc=am&id=4410	anniversary
hs-announce	http://www.handspeak.com/word/list/index.php?abc=am&id=85	announce
hs-annoy	http://www.handspeak.com/word/list/index.php?abc=am&id=6120	annoy
hs-annoyed	http://www.handspeak.com/word/list/index.php?abc=am&id=86	annoyed
hs-annual	http://www.handspeak.com/word/list/index.php?abc=am&id=87	annual
hs-annul	http://www.handspeak.com/word/list/index.php?abc=am&id=2545	annul
hs-anoint	http://www.handspeak.com/word/list/index.php?abc=am&id=88	anoint
hs-another	http://www.handspeak.com/word/list/index.php?abc=am&id=89	another
hs-answer	http://www.handspeak.com/word/list/index.php?abc=am&id=90	answer
hs-ant	http://www.handspeak.com/word/list/index.php?abc=am&id=5720	ant
hs-antibiotic	http://www.handspeak.com/word/list/index.php?abc=am&id=7442	antibiotic
hs-antichrist	http://www.handspeak.com/word/list/index.php?abc=am&id=4632	antichrist
hs-anticipate	http://www.handspeak.com/word/list/index.php?abc=am&id=2554	anticipate
hs-antidote	http://www.handspeak.com/word/list/index.php?abc=am&id=7256	antidote
hs-antigravity	http://www.handspeak.com/word/list/index.php?abc=am&id=1019	antigravity
hs-antipathetic	http://www.handspeak.com/word/list/index.php?abc=am&id=7015	antipathetic
hs-antonym	http://www.handspeak.com/word/list/index.php?abc=am&id=5248	antonym
hs-anxious	http://www.handspeak.com/word/list/index.php?abc=am&id=6477	anxious
hs-any	http://www.handspeak.com/word/list/index.php?abc=am&id=91	any
hs-anything	http://www.handspeak.com/word/list/index.php?abc=am&id=92	anything
hs-anytime	http://www.handspeak.com/word/list/index.php?abc=am&id=93	anytime
hs-anyway	http://www.handspeak.com/word/list/index.php?abc=am&id=3972	anyway
hs-anywhere	http://www.handspeak.com/word/list/index.php?abc=am&id=2944	anywhere
hs-apart	http://www.handspeak.com/word/list/index.php?abc=am&id=94	apart
hs-apartment	http://www.handspeak.com/word/list/index.php?abc=am&id=4430	apartment
hs-aperture	http://www.handspeak.com/word/list/index.php?abc=am&id=2985	aperture
hs-apiece	http://www.handspeak.com/word/list/index.php?abc=am&id=5867	apiece
hs-apocalypse	http://www.handspeak.com/word/list/index.php?abc=am&id=7418	apocalypse
hs-apology	http://www.handspeak.com/word/list/index.php?abc=am&id=84	apology
hs-apostrophe	http://www.handspeak.com/word/list/index.php?abc=am&id=2792	apostrophe
hs-apparent	http://www.handspeak.com/word/list/index.php?abc=am&id=3804	apparent
hs-apparently	http://www.handspeak.com/word/list/index.php?abc=am&id=4060	apparently
hs-appeal	http://www.handspeak.com/word/list/index.php?abc=am&id=6013	appeal
hs-appear	http://www.handspeak.com/word/list/index.php?abc=am&id=95	appear
hs-appearance	http://www.handspeak.com/word/list/index.php?abc=am&id=96	appearance
hs-appetite	http://www.handspeak.com/word/list/index.php?abc=am&id=7263	appetite
hs-applaud	http://www.handspeak.com/word/list/index.php?abc=am&id=4213	applaud
hs-apple	http://www.handspeak.com/word/list/index.php?abc=am&id=97	apple
hs-apple-juice	http://www.handspeak.com/word/list/index.php?abc=am&id=5021	apple juice
hs-application	http://www.handspeak.com/word/list/index.php?abc=am&id=6496	application
hs-apply-for	http://www.handspeak.com/word/list/index.php?abc=am&id=5580	apply for
hs-apply-to	http://www.handspeak.com/word/list/index.php?abc=am&id=5579	apply to
hs-appoint	http://www.handspeak.com/word/list/index.php?abc=am&id=98	appoint
hs-appraisal	http://www.handspeak.com/word/list/index.php?abc=am&id=7011	appraisal
hs-appreciate	http://www.handspeak.com/word/list/index.php?abc=am&id=6684	appreciate
hs-apprehensive	http://www.handspeak.com/word/list/index.php?abc=am&id=6473	apprehensive
hs-apprise	http://www.handspeak.com/word/list/index.php?abc=am&id=3799	apprise
hs-approach	http://www.handspeak.com/word/list/index.php?abc=am&id=99	approach
hs-appropriate	http://www.handspeak.com/word/list/index.php?abc=am&id=4195	appropriate
hs-appropriation	http://www.handspeak.com/word/list/index.php?abc=am&id=101	appropriation
hs-approve	http://www.handspeak.com/word/list/index.php?abc=am&id=102	approve
hs-April	http://www.handspeak.com/word/list/index.php?abc=am&id=4392	April
hs-April-Fool	http://www.handspeak.com/word/list/index.php?abc=am&id=6381	April Fool
