aslkids-704nhUzrN8Y	https://youtube.com/watch?v=704nhUzrN8Y	Ball	704nhUzrN8Y
aslkids-IAYDcpRyf1Q	https://youtube.com/watch?v=IAYDcpRyf1Q	Black	IAYDcpRyf1Q
aslkids-_JdAo6Ql7qQ	https://youtube.com/watch?v=_JdAo6Ql7qQ	Bicycle	_JdAo6Ql7qQ
aslkids-U-UocVrkOUQ	https://youtube.com/watch?v=U-UocVrkOUQ	Bear	U-UocVrkOUQ
aslkids--4tHXtA0kkA	https://youtube.com/watch?v=-4tHXtA0kkA	Bath	-4tHXtA0kkA
aslkids-gd84ubTc0z4	https://youtube.com/watch?v=gd84ubTc0z4	Baby	gd84ubTc0z4
aslkids-o8t5z2Yyqms	https://youtube.com/watch?v=o8t5z2Yyqms	Airplane	o8t5z2Yyqms
aslkids-xdFEZwRyyyA	https://youtube.com/watch?v=xdFEZwRyyyA	Stop	xdFEZwRyyyA
aslkids-7wuZuUIg114	https://youtube.com/watch?v=7wuZuUIg114	Table	7wuZuUIg114
aslkids-PFncIBHqaeA	https://youtube.com/watch?v=PFncIBHqaeA	Socks	PFncIBHqaeA
aslkids-bTR2PZrcIQQ	https://youtube.com/watch?v=bTR2PZrcIQQ	Out	bTR2PZrcIQQ
aslkids-wzKfTQlb4yQ	https://youtube.com/watch?v=wzKfTQlb4yQ	Thirsty	wzKfTQlb4yQ
aslkids--maWMEbrYHI	https://youtube.com/watch?v=-maWMEbrYHI	Swimming	-maWMEbrYHI
aslkids-DGWErPoCHqw	https://youtube.com/watch?v=DGWErPoCHqw	Sorry	DGWErPoCHqw
aslkids-URb48i4X52U	https://youtube.com/watch?v=URb48i4X52U	No	URb48i4X52U
aslkids-C0jjsT-fO8k	https://youtube.com/watch?v=C0jjsT-fO8k	Spoon	C0jjsT-fO8k
aslkids-gPlAfYvevxc	https://youtube.com/watch?v=gPlAfYvevxc	Yes	gPlAfYvevxc
aslkids-Hsb4F4U7Z0o	https://youtube.com/watch?v=Hsb4F4U7Z0o	Piano	Hsb4F4U7Z0o
aslkids-htHZwb96CAQ	https://youtube.com/watch?v=htHZwb96CAQ	Shirt	htHZwb96CAQ
aslkids-PGOzKjCOBUM	https://youtube.com/watch?v=PGOzKjCOBUM	Towel	PGOzKjCOBUM
aslkids-67OLj6Iif9U	https://youtube.com/watch?v=67OLj6Iif9U	Thanks you	67OLj6Iif9U
aslkids-XKI_JQQHato	https://youtube.com/watch?v=XKI_JQQHato	I love you	XKI_JQQHato
aslkids-Z4_MlafNPvM	https://youtube.com/watch?v=Z4_MlafNPvM	Giraffe	Z4_MlafNPvM
aslkids-7OhTbCXAZQs	https://youtube.com/watch?v=7OhTbCXAZQs	Help	7OhTbCXAZQs
aslkids-Tb0j34drNwc	https://youtube.com/watch?v=Tb0j34drNwc	Hi	Tb0j34drNwc
aslkids-Fgs7IVUyfc8	https://youtube.com/watch?v=Fgs7IVUyfc8	Hat	Fgs7IVUyfc8
aslkids-lsf0UcKDS0Q	https://youtube.com/watch?v=lsf0UcKDS0Q	Knife	lsf0UcKDS0Q
aslkids-Z8KGV-41MFQ	https://youtube.com/watch?v=Z8KGV-41MFQ	Grandma	Z8KGV-41MFQ
aslkids-lQdF6LUxfac	https://youtube.com/watch?v=lQdF6LUxfac	Glasses	lQdF6LUxfac
aslkids-c5a0wBqihes	https://youtube.com/watch?v=c5a0wBqihes	Mommy	c5a0wBqihes
aslkids-xg5g1Bnv8cI	https://youtube.com/watch?v=xg5g1Bnv8cI	Love	xg5g1Bnv8cI
aslkids-2jFwki2UgDg	https://youtube.com/watch?v=2jFwki2UgDg	Fork	2jFwki2UgDg
aslkids-OnP6PUo1aVc	https://youtube.com/watch?v=OnP6PUo1aVc	Laptop	OnP6PUo1aVc
aslkids-zOUXUzrVxkY	https://youtube.com/watch?v=zOUXUzrVxkY	In	zOUXUzrVxkY
aslkids-UNs2PYzTu5w	https://youtube.com/watch?v=UNs2PYzTu5w	Jacket	UNs2PYzTu5w
aslkids-Ajs3ff24L6M	https://youtube.com/watch?v=Ajs3ff24L6M	Music	Ajs3ff24L6M
aslkids-Z0oNgus1lzA	https://youtube.com/watch?v=Z0oNgus1lzA	Grandpa	Z0oNgus1lzA
aslkids-KGcYDLCx3bE	https://youtube.com/watch?v=KGcYDLCx3bE	Deaf	KGcYDLCx3bE
aslkids-YRoV76Qj2Ts	https://youtube.com/watch?v=YRoV76Qj2Ts	Cookie	YRoV76Qj2Ts
aslkids-N5RfkuV17hQ	https://youtube.com/watch?v=N5RfkuV17hQ	Dollar	N5RfkuV17hQ
aslkids-7ECOJV4I3Gs	https://youtube.com/watch?v=7ECOJV4I3Gs	Daddy	7ECOJV4I3Gs
aslkids-ZSfCfo7j4yw	https://youtube.com/watch?v=ZSfCfo7j4yw	Cold	ZSfCfo7j4yw
aslkids-J_3nGXxrXpY	https://youtube.com/watch?v=J_3nGXxrXpY	Blue	J_3nGXxrXpY
aslkids-fTHiLFa5eHI	https://youtube.com/watch?v=fTHiLFa5eHI	Clown	fTHiLFa5eHI
aslkids-ziypTZ7HGR4	https://youtube.com/watch?v=ziypTZ7HGR4	Help	ziypTZ7HGR4
